flow_time,people
0.011345624923706055,88
0.03941798210144043,87
0.03799700736999512,83
0.015402555465698242,85
0.011426687240600586,87
0.012414216995239258,84
0.038671016693115234,86
0.014091014862060547,90
0.030312061309814453,91
0.011693954467773438,91
0.01144099235534668,89
0.011584758758544922,91
0.012166023254394531,91
0.03772592544555664,90
0.011826753616333008,93
0.013243675231933594,90
0.013189315795898438,94
0.011758804321289062,91
0.011279106140136719,89
0.012450456619262695,92
0.014339208602905273,90
0.01240396499633789,92
0.03105950355529785,89
0.011737585067749023,90
0.011977434158325195,89
0.011655807495117188,91
0.037276268005371094,90
0.03899502754211426,91
0.012126922607421875,93
0.011774063110351562,94
0.014012336730957031,91
0.01219034194946289,95
0.011636495590209961,94
0.011624813079833984,93
0.015076160430908203,92
0.02035069465637207,91
0.014846324920654297,94
0.012221336364746094,90
0.012280941009521484,90
0.012101173400878906,88
0.013053178787231445,89
0.012304067611694336,92
0.037636518478393555,91
0.0291445255279541,92
0.011859893798828125,90
0.013065576553344727,90
0.013262271881103516,90
0.013577938079833984,88
0.03684639930725098,90
0.0369112491607666,87
0.012187957763671875,89
0.03560304641723633,87
0.01201772689819336,85
0.011908531188964844,84
0.011281728744506836,87
0.011347293853759766,84
0.011479377746582031,87
0.012081146240234375,85
0.011323928833007812,85
0.031265974044799805,89
0.011390447616577148,86
0.03951239585876465,93
0.03627133369445801,92
0.011217355728149414,93
0.011500120162963867,92
0.011504650115966797,90
0.011821508407592773,92
0.011689424514770508,84
0.011252880096435547,86
0.012501955032348633,88
0.011802196502685547,88
0.029999732971191406,89
0.01212167739868164,91
0.01237940788269043,91
0.011260747909545898,94
0.011757612228393555,92
0.011834144592285156,86
0.011384725570678711,84
0.01374506950378418,88
0.01238560676574707,82
0.037383079528808594,85
0.012618064880371094,87
0.011725902557373047,86
0.011343002319335938,80
0.011917352676391602,82
0.014275074005126953,85
0.03888583183288574,87
0.01163339614868164,88
0.01137852668762207,84
0.011316061019897461,83
0.012572526931762695,84
0.01132655143737793,87
0.011237621307373047,92
0.011303424835205078,86
0.039611101150512695,87
0.011417388916015625,89
0.03481483459472656,87
0.011105775833129883,85
0.01128697395324707,83
0.01121377944946289,83
0.012647390365600586,86
0.012274980545043945,91
0.011710643768310547,88
0.012224674224853516,86
0.011332988739013672,79
0.03418397903442383,81
0.011238813400268555,81
0.011251449584960938,80
0.011325597763061523,81
0.01177668571472168,82
0.011333703994750977,85
0.012465238571166992,87
0.036138057708740234,87
0.01199030876159668,89
0.012047529220581055,90
0.01123666763305664,90
0.012615203857421875,94
0.011360883712768555,91
0.011492729187011719,89
0.01122903823852539,88
0.012037992477416992,86
0.012136220932006836,87
0.012298583984375,90
0.011214733123779297,92
0.012786149978637695,92
0.03803443908691406,86
0.011514902114868164,88
0.011802434921264648,90
0.011262655258178711,93
0.011265754699707031,91
0.013188362121582031,93
0.011625289916992188,92
0.011250019073486328,94
0.011722564697265625,90
0.012288331985473633,87
0.011299371719360352,91
0.012530803680419922,93
0.011319160461425781,88
0.012396812438964844,93
0.012690067291259766,90
0.011384248733520508,89
0.011130571365356445,84
0.011861085891723633,81
0.012497901916503906,82
0.012179136276245117,85
0.011858940124511719,86
0.011217117309570312,79
flow_time,people
0.0008826255798339844,0
0.001051187515258789,0
0.004361152648925781,82
0.0010137557983398438,92
0.0012507438659667969,98
0.004451274871826172,101
0.0022859573364257812,101
0.0010237693786621094,102
0.004468441009521484,100
0.001577615737915039,100
0.004494667053222656,98
0.0011172294616699219,97
0.004598140716552734,103
0.0010347366333007812,102
0.0010704994201660156,104
0.001737356185913086,99
0.0044803619384765625,101
0.002340078353881836,103
0.0011026859283447266,103
0.0017812252044677734,104
0.0011610984802246094,105
0.004433631896972656,100
0.0012857913970947266,99
0.004624366760253906,101
0.0012896060943603516,108
0.0014429092407226562,106
0.0013427734375,105
0.0010182857513427734,105
0.004592418670654297,103
0.0011107921600341797,102
0.0011458396911621094,100
0.0045070648193359375,96
0.001108407974243164,96
0.0017478466033935547,96
0.0011665821075439453,102
0.0046045780181884766,100
0.004514932632446289,99
0.00453948974609375,104
0.0010905265808105469,103
0.004504680633544922,103
0.0030350685119628906,103
0.004411458969116211,102
0.0012013912200927734,100
0.0010707378387451172,99
0.0010693073272705078,97
0.0010128021240234375,96
0.0020351409912109375,97
0.0011487007141113281,94
0.0012996196746826172,96
0.0014009475708007812,97
0.0010821819305419922,99
0.004506587982177734,102
0.0010178089141845703,96
0.004496335983276367,100
0.002975940704345703,98
0.0013775825500488281,95
0.0044498443603515625,92
0.001055002212524414,91
0.004387617111206055,88
0.0012488365173339844,86
0.004250764846801758,89
0.0012927055358886719,86
0.001226663589477539,88
0.0011987686157226562,88
0.004301548004150391,91
0.004348278045654297,92
0.0010371208190917969,91
0.0010573863983154297,87
0.004321098327636719,89
0.0013206005096435547,89
0.001516103744506836,85
0.004353761672973633,88
0.004342317581176758,95
0.001073598861694336,95
0.004301786422729492,95
0.0013718605041503906,93
0.004470348358154297,90
0.0011436939239501953,94
0.00436091423034668,93
0.004349946975708008,92
0.001348257064819336,93
0.0011081695556640625,94
0.004307270050048828,92
0.0010519027709960938,89
0.0013432502746582031,91
0.001018524169921875,89
0.0012140274047851562,91
0.0009877681732177734,82
0.0009610652923583984,83
0.0010418891906738281,82
0.004229068756103516,84
0.004354953765869141,85
0.00429844856262207,91
0.004299163818359375,92
0.0014541149139404297,93
0.0043985843658447266,91
0.004444599151611328,95
0.005743265151977539,93
0.0014073848724365234,98
0.004373311996459961,99
0.004332304000854492,97
0.004494428634643555,96
0.0010273456573486328,93
0.0012881755828857422,88
0.0011026859283447266,87
0.004305124282836914,82
0.001032114028930664,86
0.0010921955108642578,86
0.0017044544219970703,89
0.004316568374633789,93
0.0018048286437988281,94
0.0041654109954833984,88
0.001111745834350586,87
0.001313924789428711,84
0.001270294189453125,83
0.0044269561767578125,82
0.004302024841308594,88
0.001211404800415039,94
0.0009980201721191406,89
0.0013616085052490234,91
0.00429987907409668,91
0.0016551017761230469,90
0.004333019256591797,88
0.0012612342834472656,90
0.0015408992767333984,92
0.00431370735168457,92
0.0012233257293701172,92
0.0030374526977539062,87
0.0042324066162109375,89
0.0043523311614990234,87
0.0014879703521728516,84
0.0013608932495117188,84
0.0012693405151367188,84
0.0016925334930419922,89
0.0015964508056640625,93
0.0043735504150390625,93
0.004377841949462891,94
0.0011396408081054688,94
0.004544496536254883,96
0.001375436782836914,99
0.002987384796142578,95
0.004384040832519531,96
0.0015683174133300781,95
0.004480600357055664,98
0.004474163055419922,100
0.001699209213256836,102
0.0013301372528076172,98
0.0045201778411865234,89
0.004354953765869141,91
0.0010285377502441406,93
0.004480123519897461,96
0.00440216064453125,94
0.004276275634765625,96
0.004263401031494141,95
0.0042722225189208984,86
0.0012967586517333984,88
0.0017008781433105469,88
0.0011594295501708984,90
0.0043261051177978516,89
0.001012563705444336,92
0.004606962203979492,95
0.0010967254638671875,97
0.004279136657714844,98
0.004330635070800781,92
0.001047372817993164,91
0.001054525375366211,89
0.004390716552734375,91
0.0014014244079589844,95
0.004486083984375,96
0.0015082359313964844,101
0.004345893859863281,100
0.0014851093292236328,101
0.0010700225830078125,90
0.004361867904663086,88
0.0019142627716064453,93
0.0015125274658203125,91
0.00440669059753418,88
0.004411220550537109,91
0.004344940185546875,89
0.0014100074768066406,87
0.0013477802276611328,91
0.0015168190002441406,88
0.0013511180877685547,90
0.004281282424926758,83
0.0010242462158203125,85
0.004420042037963867,84
0.0009608268737792969,87
0.0014171600341796875,87
0.001065969467163086,86
0.00296783447265625,90
0.00445866584777832,90
0.004624128341674805,91
0.0011706352233886719,95
0.0015506744384765625,96
0.0013718605041503906,95
0.004389524459838867,98
0.0044744014739990234,97
0.004372119903564453,100
0.0030670166015625,96
0.004459857940673828,97
0.0044214725494384766,99
0.0044651031494140625,95
0.0013468265533447266,97
0.004398822784423828,97
0.0010654926300048828,97
0.0016324520111083984,95
0.004438161849975586,102
0.001901388168334961,100
0.0010485649108886719,100
0.0012497901916503906,95
0.004299163818359375,91
0.0012884140014648438,91
0.0013041496276855469,97
0.004459857940673828,99
0.004449367523193359,99
0.002027273178100586,97
0.0010514259338378906,103
0.0023193359375,104
0.0015454292297363281,104
0.004317760467529297,99
0.004370689392089844,92
0.004433393478393555,87
0.0014014244079589844,94
0.0010485649108886719,99
0.0010547637939453125,97
0.004344463348388672,95
0.004482269287109375,95
0.0023467540740966797,99
0.0019099712371826172,104
0.002931833267211914,105
0.0011143684387207031,106
0.002287626266479492,110
0.0046961307525634766,103
0.0015239715576171875,104
0.0014400482177734375,103
0.0015940666198730469,103
0.004532814025878906,102
0.004594326019287109,101
0.0012204647064208984,103
0.004569292068481445,106
0.004576206207275391,108
0.0013341903686523438,104
0.001130819320678711,108
0.004547834396362305,106
0.0012378692626953125,106
0.004431962966918945,109
0.004681825637817383,98
0.001440286636352539,109
0.0012154579162597656,107
0.0015211105346679688,100
0.004485607147216797,102
0.001817464828491211,102
0.004696846008300781,108
0.0015783309936523438,104
0.004442453384399414,101
0.002709627151489258,98
0.0017616748809814453,99
0.003721475601196289,102
0.004513740539550781,101
0.0014195442199707031,105
0.0030601024627685547,103
0.004408121109008789,99
0.0013780593872070312,99
0.0012035369873046875,101
0.0012273788452148438,108
0.001447916030883789,103
0.0017426013946533203,106
0.0015904903411865234,108
0.004746913909912109,106
0.004738330841064453,106
0.00472569465637207,105
0.0014760494232177734,106
0.004494667053222656,106
0.0012826919555664062,102
0.0010657310485839844,105
0.0010173320770263672,102
0.0014739036560058594,106
0.004534006118774414,96
0.0014355182647705078,98
0.0015892982482910156,99
0.004506349563598633,100
0.0010530948638916016,97
0.0013234615325927734,99
0.0010819435119628906,100
0.004427671432495117,104
0.0014235973358154297,99
0.0015773773193359375,100
0.0020554065704345703,99
0.004512786865234375,102
0.0030155181884765625,103
0.004555702209472656,101
0.0010564327239990234,98
0.004488468170166016,101
0.004697084426879883,99
0.0012590885162353516,102
0.0046160221099853516,104
0.004694700241088867,106
